alert date,subject,source,title,description,url,body,keywords
2025-02-19 01:00:07+00:00,['El Salvador minería'],diario.elmundo.sv,"Denuncian que persiste drenaje ácido por exploración minera en El Dorado, Cabañas","El representante de ADES, Alfredo Leiva, señaló que El Dorado era uno de los proyectos mineros más avanzados que se tenían en El Salvador a inicios de ...",https://diario.elmundo.sv/nacionales/denuncian-que-persiste-drenaje-acido-por-exploracion-minera-en-el-dorado-cabanas,,
2025-02-19 01:00:07+00:00,['El Salvador minería'],elsalvador.com,Ahora tuercen la ley para vengarse de Eugenio Chicas - Noticias de El Salvador,"Es el testigo de descargo de los activistas de Santa Marta contra la minería, la cual el régimen busca imponer y la población rechaza.",https://www.elsalvador.com/opinion/nota-del-dia/lucha-contra-la-corrupcion-delitos-constitucion-/1200701/2025/,,
2025-02-19 01:00:07+00:00,['El Salvador minería'],lapagina.com.sv,Representante de colectivo vinculada al FMLN denuncia supuesta «campaña sucia» contra ...,... minería metálica. En un ... En «Deportes». Tags: Colectivos de DDHHEl SalvadorFMLNGobierno de El SalvadorNayib BukeleOrganizaciones Ambientales.,https://lapagina.com.sv/nacionales/representante-de-colectivo-vinculada-al-fmln-denuncia-supuesta-campana-sucia-contra-organizaciones-ambientalistas/,,
2025-01-10 01:00:08+00:00,['El Salvador minería'],elsalvador.com,Soriano dice que quienes votaron por la minería se comprometen a cuidar recursos naturales,"El diputado cree que pueda ejercerse minería verde en el ... El Salvador sea un país donde se cuiden sus activos, su naturaleza. ""Yo ...",https://www.elsalvador.com/noticias/nacional/asamblea-mineria-william-soriano-nuevas-ideas/1192542/2025/,,
2025-01-10 01:00:08+00:00,['El Salvador minería'],laprensagrafica.com,Habitantes de Santa Marta denuncian acoso de extraños en comunidad desde que se ...,"... el gobierno del presidente Nayib Bukele anunció su pretensión de reactivar la minería en El Salvador. Vidalina Morales, lideresa de la comunidad ...",https://www.laprensagrafica.com/elsalvador/Habitantes-de-Santa-Marta-denuncian-acoso-de-extranos-en-comunidad-desde-que-se-anuncio-reactivacion-de-mineria-20250108-0065.html,,
2025-01-10 01:00:08+00:00,['El Salvador minería'],elsalvador.com,Organizaciones denuncian “doble juzgamiento” en caso Santa Marta - El Diario de Hoy,... minería. La ... del gobierno de reactivar los proyectos mineros en el país. “Desde el 2020 nosotros veníamos poniendo en alerta a El Salvador ...,https://www.elsalvador.com/noticias/nacional/crimenes-de-guerra-juicios-juzgados-fiscalia-general/1192540/2025/,,
2025-01-10 01:00:08+00:00,['El Salvador minería'],diario.elmundo.sv,Organizaciones presionan por la absolución de procesados en caso Santa Marta que irán a ...,"... El Salvador y del Foro del Agua. Así como miembros del Foro Nacional ... minería metálica en El Salvador, aprobada en diciembre del año pasado.",https://diario.elmundo.sv/nacionales/organizaciones-presionan-por-la-absolucion-de-procesados-en-caso-santa-marta-que-iran-a-nuevo-juicio-en-febrero,,
2025-01-06 01:15:51+00:00,['El Salvador minería'],elsalvador.com,"""45 kilómetros cuadrados para extraer oro"": Las zonas de posible explotación minera","La amenaza del impacto ambiental de la minería causa temor en San Isidro ... ""En 200 años de explotación minera en El Salvador, las comunidades siguen ...",https://www.elsalvador.com/fotogalerias/noticias-fotogalerias/mineria-contaminacion-del-agua-de-rios-suelo/1191362/2025/,,
2025-01-06 01:15:51+00:00,['El Salvador minería'],lapagina.com.sv,Oposición usa la religión como herramienta política afirma el diputado Christian Guevara,"... mineria sin importar a quien van a dañar, que conciencia pueden ... El Salvador.. Tambien Los dos bandos itilizaron esas tacticas y otras ...",https://lapagina.com.sv/nacionales/oposicion-usa-la-religion-como-herramienta-politica-afirma-diputado-christian-guevara/,,
2024-12-31 01:18:13+00:00,['El Salvador minería'],diariolahuella.com,Presidente Bukele reactivó la minería en El Salvador para impulsar el desarrollo económico ...,"El Presidente Nayib Bukele ha dado un paso firme en la reactivación de la minería metálica en El Salvador, una medida que promete transformar la ...",https://diariolahuella.com/presidente-bukele-reactivo-la-mineria-en-el-salvador-para-impulsar-el-desarrollo-economico-salvadoreno/,,
